timestamp,old_pk,new_pk,status,error
2025-05-01T17:01:47.282833,1734,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.283825,1735,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.284825,1736,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.285825,1737,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.285825,1738,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.286821,1739,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.287825,1740,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.288825,1741,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.288825,1742,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.289823,1743,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.290825,1744,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.298016,1745,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.299018,1746,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.300018,1747,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.301018,1748,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.302018,1749,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.303018,1750,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.303018,1751,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.304018,1752,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.305018,1753,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.306018,1754,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.306018,1755,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.307018,1756,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.308018,1757,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.312383,1758,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.316075,1759,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.317074,1760,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.318074,1761,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.318074,1762,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.319074,1763,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.320074,1764,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.321074,1765,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.323070,1766,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.324074,1767,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.331085,1768,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.332085,1769,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.333084,1770,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.334084,1771,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.335093,1772,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.335093,1773,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.336093,1774,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.337092,1775,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.338093,1776,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.339093,1777,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.340093,1778,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.340093,1779,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.344099,1780,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.347718,1781,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.348721,1782,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.349725,1783,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.350725,1784,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.351727,1785,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.352726,1786,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.353726,1787,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.353726,1788,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.354727,1789,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.355725,1790,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.356726,1791,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.357727,1792,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.362685,1793,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.365674,1794,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.366680,1795,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.367674,1796,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.368672,1797,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.369674,1798,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.370675,1799,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.371675,1800,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.371675,1801,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.372674,1802,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.373670,1803,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.374674,1804,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.379392,1805,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.382473,1806,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.383471,1807,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.384471,1808,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.385471,1809,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.385471,1810,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.386467,1811,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.387471,1812,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.388470,1813,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.388470,1814,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.389468,1815,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.390470,1816,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.390470,1817,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.394963,1818,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.399456,1819,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.400456,1820,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.400456,1821,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.401455,1822,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.402455,1823,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.403455,1824,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.403455,1825,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.404455,1826,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.405455,1827,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.406455,1828,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.406455,1829,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.407459,1830,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.413568,1831,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.416028,1832,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.417027,1833,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.418026,1834,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.419026,1835,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.419026,1836,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.422023,1837,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.423026,1838,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.423026,1839,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.424033,1840,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.426294,1841,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.430724,1842,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.431727,1843,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.432748,1844,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.433749,1845,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.434747,1846,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.434747,1847,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.435732,1848,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.436748,1849,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.437747,1850,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.437747,1851,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.438748,1852,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.439727,1853,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.440727,1854,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.444995,1855,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.449649,1856,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.450649,1857,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.450649,1858,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.451623,1859,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.452648,1860,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.453648,1861,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.453648,1862,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.454649,1863,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.455648,1864,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.456648,1865,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.456648,1866,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.458624,1867,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.465448,1868,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.466447,1869,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.467447,1870,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.468447,1871,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.468447,1872,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.469447,1873,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.470442,1874,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.471446,1875,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.472447,1876,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.473447,1877,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.473447,1878,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.475455,1879,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.482618,1880,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.482618,1881,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.483619,1882,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.484600,1883,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.485617,1884,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.486617,1885,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.486617,1886,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.487617,1887,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.488597,1888,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.489617,1889,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.489617,1890,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.490617,1891,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.494608,1892,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.498766,1893,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.499736,1894,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.500737,1895,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.501764,1896,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.502764,1897,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.503764,1898,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.503764,1899,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.504764,1900,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.505742,1901,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.506764,1902,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.507763,1903,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.509440,1904,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.515138,1905,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.516132,1906,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.517136,1907,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.518136,1908,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.521132,1909,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.522137,1910,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.522137,1911,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.523136,1912,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.524137,1913,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.527288,1914,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.530906,1915,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.531915,1916,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.532915,1917,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.533916,1918,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.534915,1919,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.535915,1920,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.535915,1921,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.536916,1922,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.537913,1923,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.538915,1924,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.539915,1925,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.540915,1926,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.547509,1927,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.548531,1928,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.549530,1929,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.550530,1930,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.551530,1931,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.551530,1932,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.552530,1933,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.553530,1934,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.554530,1935,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.555530,1936,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.556530,1937,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.556530,1938,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.558505,1939,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.566080,1940,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.567079,1941,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.568079,1942,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.569079,1943,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.570079,1944,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.570079,1945,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.571080,1946,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.572052,1947,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.573059,1948,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.574079,1949,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.579232,1950,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.582272,1951,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.583271,1952,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.584272,1953,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.585270,1954,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.586271,1955,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.587270,1956,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.588270,1957,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.588270,1958,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.589270,1959,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.590271,1960,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.591269,1961,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.598671,1962,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.599671,1963,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.600671,1964,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.600671,1965,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.601671,1966,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.602648,1967,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.603670,1968,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.604670,1969,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.605670,1970,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.605670,1971,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.606670,1972,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.607644,1973,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
2025-05-01T17:01:47.609650,1974,,FAILED,An error occurred in the current transaction. You can't execute queries until the end of the 'atomic' block.
